edad,ingreso_mensual,antiguedad_cliente_meses,segmento_cliente,region,canal_adquisicion,limite_credito,saldo_promedio,porcentaje_utilizacion,num_transacciones_mes,pagos_atrasados_12m,reclamos_12m,tipo_producto,tipo_contrato,metodo_pago,default_12m
44,6885.68,36,Básico,Norte,Web,23040.13,6818.87,0.3,17,1,0,Línea de crédito,Anual,Débito automático,0
18,18423.53,27,Plus,Sur,Sucursal,69737.53,27155.33,0.39,21,0,1,Tarjeta,Mensual,Transferencia,1
25,6525.71,15,Plus,Centro,App,19765.29,9662.16,0.49,17,0,0,Préstamo,Anual,Débito automático,0
50,11032.44,114,Básico,Sur,Sucursal,39196.07,25493.4,0.65,17,2,0,Préstamo,Mensual,Débito automático,1
43,5658.77,12,Premium,Centro,Web,18437.81,6407.89,0.35,19,1,2,Préstamo,Anual,Transferencia,1
38,72729.34,2,Plus,Centro,Referido,273515.21,5656.37,0.02,10,2,1,Préstamo,Anual,Efectivo,1
46,4952.38,41,Premium,Norte,App,16584.91,6707.06,0.4,23,2,1,Tarjeta,Anual,Transferencia,1
59,13438.62,5,Básico,Centro,Web,56486.11,21517.71,0.38,20,0,0,Tarjeta,Mensual,Transferencia,1
37,26528.7,29,Básico,Centro,App,118516.67,13093.83,0.11,12,1,0,Tarjeta,Anual,Transferencia,0
40,24880.3,4,Básico,Centro,Sucursal,107634.75,18729.35,0.17,21,4,0,Tarjeta,Mensual,Transferencia,1
42,22265.76,1,Básico,Centro,App,63172.6,15613.04,0.25,14,0,1,Tarjeta,Anual,Débito automático,1
68,11044.23,4,Premium,Sur,Web,37708.91,6008.8,0.16,17,0,0,Tarjeta,Mensual,Transferencia,0
18,30051.06,11,Premium,Centro,App,102703.58,14652.39,0.14,30,6,0,Préstamo,Mensual,Débito automático,1
48,23110.32,2,Plus,Centro,Sucursal,96622.7,54943.74,0.57,26,2,0,Línea de crédito,Mensual,Transferencia,1
38,15174.62,5,Plus,Norte,Web,48776.98,5813.14,0.12,24,4,1,Tarjeta,Mensual,Transferencia,1
46,15434.31,34,Plus,Sur,Web,55551.24,11260.46,0.2,27,3,0,Tarjeta,Anual,Transferencia,1
32,11132.75,35,Plus,Centro,Web,41397.77,3894.38,0.09,11,2,1,Préstamo,Mensual,Transferencia,1
39,,40,Básico,Centro,Web,21077.43,2190.34,0.1,20,2,1,Tarjeta,Mensual,Efectivo,1
48,28065.34,44,Plus,Centro,Web,101482.08,31342.08,0.31,24,1,0,Línea de crédito,Anual,Transferencia,1
75,29358.13,13,Plus,Sur,App,87888.93,14535.09,0.17,21,1,2,Tarjeta,Anual,Débito automático,1
49,7859.94,48,Básico,Sur,App,22897.85,3259.27,0.14,12,2,0,Tarjeta,Mensual,Transferencia,1
29,12182.17,17,Básico,Norte,Sucursal,36554.21,10898.94,0.3,20,0,1,Tarjeta,Mensual,Débito automático,1
34,12258.15,15,Básico,Sur,App,33081.11,12738.25,0.39,20,1,1,Línea de crédito,Mensual,Transferencia,1
34,13100.51,30,Plus,Norte,Web,34578.28,11530.61,0.33,19,0,0,Préstamo,Anual,Transferencia,0
18,13885.17,5,Básico,Norte,Sucursal,52676.64,20518.93,0.39,20,2,0,Préstamo,Mensual,Transferencia,1
36,23579.12,37,Plus,Sur,App,103322.71,34296.11,0.33,20,1,1,Línea de crédito,Mensual,Transferencia,0
48,8532.77,13,Básico,Norte,Sucursal,33073.02,17038.25,0.52,20,1,1,Préstamo,Anual,Débito automático,1
24,8040.06,3,Básico,Norte,App,25114.83,4143.52,0.16,18,0,1,Línea de crédito,Anual,Débito automático,1
52,28056.39,3,Plus,Centro,Web,88941.38,51135.85,0.57,10,0,1,Préstamo,Mensual,Transferencia,0
45,10121.46,4,Plus,Sur,App,36262.95,10061.75,0.28,18,1,0,Préstamo,Mensual,Débito automático,1
31,6261.52,53,Básico,Norte,Web,26502.55,15127.12,0.57,14,2,0,Tarjeta,Mensual,Transferencia,1
38,9985.83,112,Premium,Norte,Referido,29008.12,16884.23,0.58,29,0,1,Tarjeta,Mensual,Transferencia,0
59,10959.57,10,Básico,Norte,Sucursal,37668.29,11159.55,0.3,23,0,0,Préstamo,Anual,Débito automático,0
48,33961.32,8,Premium,Norte,Sucursal,118793.09,41491.51,0.35,16,2,3,Préstamo,Anual,Transferencia,1
40,23269.43,5,Plus,Norte,App,101511.66,62097.42,0.61,15,0,0,Tarjeta,Mensual,Transferencia,0
37,26595.9,41,Básico,Sur,Web,95008.69,22188.4,0.23,15,1,1,Tarjeta,Anual,Débito automático,1
40,21850.61,5,Plus,Norte,App,88751.01,18127.42,0.2,16,0,0,Línea de crédito,Mensual,Débito automático,0
33,23570.38,61,Básico,Centro,App,63064.97,14907.46,0.24,20,0,1,Préstamo,Mensual,Débito automático,1
18,8840.96,26,Básico,Sur,Web,27883.04,1245.23,0.04,20,3,0,Tarjeta,Anual,Transferencia,1
64,11858.96,54,Básico,Centro,App,44149.08,2714.52,0.06,21,2,0,Préstamo,Anual,Transferencia,0
41,7376.47,19,Básico,Norte,Sucursal,28438.34,6012.72,0.21,22,1,0,Tarjeta,Mensual,Transferencia,1
44,11774.69,28,Plus,Centro,Web,50282.9,23307.18,0.46,28,0,0,Préstamo,Anual,Transferencia,1
39,20140,23,Plus,Sur,Web,74132.26,46284.56,0.62,11,2,0,Línea de crédito,Mensual,Transferencia,1
31,14483.28,42,Premium,Centro,Sucursal,44596.31,7698.95,0.17,17,0,0,Préstamo,Anual,,0
37,29345.32,43,Básico,Centro,Web,105003.16,37469.29,0.36,15,2,0,Tarjeta,Mensual,Transferencia,1
20,6735.52,21,Plus,Norte,Web,26423.86,3453.41,0.13,24,2,1,Tarjeta,Mensual,Débito automático,1
67,18036.32,24,Básico,Centro,App,73384.22,7238.4,0.1,12,1,0,Préstamo,Anual,Transferencia,0
25,6317.12,61,Plus,Norte,App,27726.89,8767.35,0.32,17,0,0,Tarjeta,Anual,Efectivo,0
27,14136.37,63,Premium,Sur,Referido,40734.01,25624.6,0.63,13,0,0,Línea de crédito,Anual,Débito automático,0
34,20831.05,26,Básico,Centro,App,79614,20094.03,0.25,22,1,0,Préstamo,Mensual,Débito automático,1
55,11746.36,1,Premium,Centro,Referido,34071.69,24032.61,0.71,16,2,1,Tarjeta,Mensual,Transferencia,1
40,18595.52,2,Plus,Sur,App,58310.8,28382.35,0.49,9,0,1,Tarjeta,Mensual,Débito automático,0
25,7511.28,46,Plus,Norte,App,20922.88,3448.86,0.16,11,1,0,Préstamo,Mensual,Débito automático,1
55,4923.55,2,Plus,Sur,Web,19920.64,5559.4,0.28,19,0,0,Préstamo,Mensual,Efectivo,1
48,18661.5,5,Plus,Centro,App,80766.95,28792.01,0.36,30,1,1,Tarjeta,Anual,Transferencia,1
46,38040.48,6,Premium,Centro,Sucursal,97378.21,18486.18,0.19,14,0,0,Línea de crédito,Mensual,Débito automático,0
48,7349.39,22,Plus,Norte,Web,30331.06,1895.18,0.06,19,1,1,Tarjeta,Anual,Transferencia,1
68,,20,Básico,Centro,Web,82985.17,12004.72,0.14,14,0,0,Tarjeta,Mensual,Débito automático,0
66,13712.38,8,Plus,Centro,App,47635.95,11581.37,0.24,16,1,0,Préstamo,Mensual,Transferencia,1
31,,5,Básico,Centro,App,23956.35,4832.82,0.2,9,2,2,Línea de crédito,Anual,Transferencia,1
59,6775.69,34,Premium,Centro,Web,23807.81,2764.98,0.12,13,2,1,Línea de crédito,Mensual,Débito automático,1
44,13486.86,65,Premium,Norte,Referido,39954.81,9697.35,0.24,18,1,0,Tarjeta,Mensual,Transferencia,0
45,10481.03,1,Plus,Centro,App,45197.69,4424.5,0.1,12,2,0,Tarjeta,Mensual,Transferencia,1
19,6076.91,3,Plus,Centro,Web,22406.58,6094.25,0.27,21,2,1,Tarjeta,Mensual,Débito automático,1
37,4834.71,24,Premium,Centro,Referido,21091.48,6148.68,0.29,11,2,0,Préstamo,Anual,Transferencia,1
30,8038.26,39,Básico,Centro,Web,33706.71,7843.38,0.23,17,0,0,Tarjeta,Mensual,Transferencia,0
49,15007.2,37,Plus,Norte,Sucursal,63828.25,17601.89,0.28,19,1,0,Tarjeta,Anual,Débito automático,0
52,,30,Básico,Norte,Web,42899.02,12542.33,0.29,18,1,0,Tarjeta,Anual,Transferencia,1
18,9889.78,52,Plus,Centro,Web,44253.11,17733.78,0.4,12,3,1,Tarjeta,Mensual,Efectivo,1
39,15080.12,5,Básico,Centro,App,63408.7,28405.37,0.45,19,2,0,Tarjeta,Mensual,Débito automático,1
53,24934.71,2,Plus,Centro,App,79173.04,18584.47,0.23,18,3,1,Línea de crédito,Mensual,Efectivo,1
37,16923.8,22,Básico,Sur,App,72650.99,30032.38,0.41,15,4,1,Tarjeta,Anual,Transferencia,1
48,12421.88,41,Básico,Sur,Web,49819.02,29412.17,0.59,17,2,0,Préstamo,Mensual,Transferencia,1
44,,20,Básico,Norte,Web,92099.81,29228.01,0.32,22,1,0,Tarjeta,Mensual,Transferencia,1
44,7510.74,79,Básico,Centro,App,18870.38,742.56,0.04,19,1,0,Préstamo,Anual,Débito automático,0
36,11673.17,38,Básico,Centro,Sucursal,29709.8,13293.89,0.45,16,0,0,Línea de crédito,Anual,Transferencia,1
25,11841.28,28,Plus,Centro,App,46057.68,24724.65,0.54,18,2,0,Línea de crédito,Mensual,Débito automático,1
26,6360.28,1,Plus,Sur,Web,19445.72,3829.82,0.2,20,1,1,Tarjeta,Anual,Transferencia,1
48,10384.56,2,Básico,Centro,App,27176.78,10429.07,0.38,16,0,0,Tarjeta,Mensual,Transferencia,0
40,3846.9,36,Plus,Sur,App,11817.32,1673.92,0.14,13,2,0,Línea de crédito,Mensual,Transferencia,1
38,42079.12,5,Plus,Sur,Web,175714.77,117457.93,0.67,17,0,1,Línea de crédito,Mensual,Transferencia,1
34,7612.54,1,Básico,Norte,App,26196.44,13574.98,0.52,24,2,0,Línea de crédito,Mensual,Débito automático,1
36,34602.06,57,Básico,Norte,App,129105.77,14235.58,0.11,20,3,1,Tarjeta,Mensual,Transferencia,1
52,13668.52,53,Plus,Centro,Web,56054.75,4774.6,0.09,15,2,1,Tarjeta,Anual,Débito automático,1
35,18749.43,5,Básico,Norte,App,58999.74,12128.02,0.21,16,1,1,Tarjeta,Mensual,Transferencia,1
23,9963.86,36,Básico,Norte,App,25131.77,14631.16,0.58,16,0,1,Tarjeta,Mensual,Débito automático,1
48,15134.89,1,Premium,Sur,Referido,47624.08,16571.15,0.35,17,0,0,Tarjeta,Mensual,Débito automático,1
37,19737.86,8,Plus,Sur,App,87110.21,16066.53,0.18,22,1,0,Préstamo,Mensual,Transferencia,1
40,19905.1,23,Básico,Centro,App,68962.62,42673.15,0.62,20,0,1,Tarjeta,Mensual,Transferencia,1
59,21265.98,34,Plus,Sur,Web,77400,32447.37,0.42,17,2,0,Tarjeta,Mensual,Transferencia,1
39,10710.72,1,Plus,Norte,App,43066.29,17246.23,0.4,16,2,0,Tarjeta,Mensual,Transferencia,1
43,10014.45,9,Plus,Centro,Web,27338.11,5599.54,0.2,25,0,1,Tarjeta,Mensual,Débito automático,1
25,5133.25,5,Básico,Norte,Web,20368.08,3428.33,0.17,12,1,0,Préstamo,Mensual,Transferencia,1
37,18286.74,120,Básico,Centro,Web,56606.76,21557.18,0.38,22,2,0,Préstamo,Anual,Débito automático,0
47,25576.45,26,Plus,Centro,App,83796.71,31758.07,0.38,9,2,0,Tarjeta,Mensual,Transferencia,1
21,,12,Básico,Centro,App,107056.38,58932.46,0.55,25,0,1,Préstamo,Mensual,Efectivo,0
42,16044.21,1,Premium,Norte,Sucursal,45037.57,6429.65,0.14,16,0,0,Tarjeta,Mensual,Transferencia,0
41,8434.72,21,Básico,Norte,App,27184.46,12322.4,0.45,19,1,0,Línea de crédito,Mensual,Transferencia,0
40,4825.85,24,Básico,Centro,App,12978.05,5017.26,0.39,14,0,0,Tarjeta,Mensual,Débito automático,0
52,24959.26,40,Premium,Centro,Web,104568.21,47778.88,0.46,20,1,0,Línea de crédito,Mensual,Efectivo,0
44,4547.05,8,Básico,Centro,Sucursal,14149.93,1121.65,0.08,18,2,0,Tarjeta,Mensual,Transferencia,1
57,10890.41,95,Básico,Norte,Web,41462.33,6527.03,0.16,18,1,2,Préstamo,Mensual,Transferencia,1
28,11677.46,13,Plus,Sur,App,36122.96,10871.69,0.3,18,0,1,Tarjeta,Anual,Transferencia,1
41,12814.43,8,Básico,Norte,Web,37436.17,7084.59,0.19,17,1,1,Préstamo,Mensual,Débito automático,1
41,13649.82,10,Plus,Sur,Sucursal,53607.13,16931.23,0.32,12,1,1,Préstamo,Mensual,Transferencia,1
27,14514.28,17,Básico,Norte,App,54399.65,11433.69,0.21,14,3,0,Tarjeta,Mensual,Transferencia,1
51,3136.25,66,Básico,Centro,Sucursal,9208.68,2324.45,0.25,13,0,0,Tarjeta,Mensual,Débito automático,0
67,13477.72,31,Básico,Centro,Web,50193.64,10746.78,0.21,12,1,0,Tarjeta,Anual,Efectivo,0
39,3506.08,20,Plus,Sur,App,8800.28,1902.62,0.22,18,2,1,Tarjeta,Mensual,Débito automático,1
46,20729.87,4,Básico,Centro,App,59159.5,2075.98,0.04,21,3,2,Tarjeta,Anual,Débito automático,1
41,,3,Básico,Norte,Web,37874.52,12869.42,0.34,12,1,1,Tarjeta,Mensual,Transferencia,1
31,3662.05,16,Plus,Sur,Web,12159.1,3601.18,0.3,16,2,0,Tarjeta,Mensual,Transferencia,1
18,8196.62,31,Premium,Centro,Web,23829.69,3207.99,0.13,13,1,0,Préstamo,Anual,Transferencia,0
31,9489.63,33,Plus,Sur,App,33325.99,1203.39,0.04,19,4,1,Tarjeta,Mensual,Débito automático,1
23,27293.93,6,Básico,Sur,Web,93630.04,48626.43,0.52,26,0,1,Tarjeta,Mensual,Transferencia,1
60,15032.69,2,Plus,Centro,Web,56641.27,34639.01,0.61,20,0,1,Préstamo,Mensual,Transferencia,1
38,16426.76,11,Plus,Sur,Web,43450.04,15679.68,0.36,19,1,0,Préstamo,Mensual,Débito automático,1
35,27139.16,60,Premium,Centro,App,112320.82,48013.68,0.43,21,1,1,Línea de crédito,Mensual,Transferencia,0
50,12610.86,18,Premium,Centro,Web,32996.98,14938.4,0.45,21,3,2,Tarjeta,Anual,Transferencia,1
26,21004.94,9,Premium,Centro,Sucursal,71578.74,33226.74,0.46,21,1,1,Tarjeta,Mensual,Transferencia,1
30,20137.05,9,Plus,Centro,Web,78956.29,21095,0.27,18,1,1,Línea de crédito,Anual,Transferencia,1
40,6174.1,3,Básico,Centro,Web,19693.04,9841.96,0.5,22,1,0,Préstamo,Anual,Transferencia,1
52,32331.27,15,Plus,Sur,App,139678.75,33440.86,0.24,22,1,1,Préstamo,Mensual,Transferencia,1
46,5697.71,37,Plus,Centro,Referido,22850.44,1906.32,0.08,12,0,1,Tarjeta,Anual,Débito automático,0
42,23165.51,83,Premium,Centro,Sucursal,77653.03,29736.16,0.38,20,0,0,Línea de crédito,Mensual,Transferencia,0
40,5376.3,16,Premium,Centro,Web,15417.37,2847.02,0.18,22,1,0,Préstamo,Anual,Transferencia,1
44,19163.1,4,Plus,Norte,Web,49572.61,10230.08,0.21,19,0,0,Préstamo,Anual,Efectivo,0
42,40829.04,27,Plus,Norte,App,167534.98,49817.94,0.3,21,1,1,Tarjeta,Mensual,Efectivo,1
27,,33,Básico,Norte,Web,33960.96,14477.91,0.43,14,4,0,Tarjeta,Anual,Transferencia,1
40,11455.06,1,Plus,Centro,App,34815.91,16589.6,0.48,18,0,0,Tarjeta,Anual,Transferencia,0
27,19269.21,45,Básico,Sur,App,48573,15627.9,0.32,19,2,0,Préstamo,Anual,Transferencia,1
40,10963.89,42,Premium,Centro,App,27809.39,10489.74,0.38,19,0,0,Tarjeta,Mensual,Transferencia,1
34,39773.94,15,Premium,Sur,Referido,117764.15,15887.5,0.13,19,2,0,Línea de crédito,Anual,Transferencia,1
70,14992.65,19,Plus,Norte,Web,63654.85,17508.45,0.28,23,1,1,Tarjeta,Mensual,Débito automático,1
39,11024.75,29,Básico,Sur,App,44778.64,13751.62,0.31,14,1,0,Préstamo,Mensual,Efectivo,0
23,9660.77,27,Básico,Centro,App,39027.06,16861.34,0.43,10,0,1,Préstamo,Anual,Débito automático,1
38,7632.96,1,Plus,Norte,App,31707.84,4429.65,0.14,21,1,1,Préstamo,Mensual,Transferencia,1
46,9166.83,3,Básico,Sur,App,26338.39,13146.94,0.5,15,0,1,Tarjeta,Anual,Transferencia,0
60,10824.81,4,Básico,Norte,Referido,48258.41,3153.28,0.07,15,3,0,Préstamo,Anual,Transferencia,1
32,9970.8,33,Premium,Norte,Sucursal,29557.31,11825.42,0.4,17,2,1,Préstamo,Mensual,Transferencia,1
21,9001.03,13,Básico,Centro,App,25201.63,6995.58,0.28,32,1,0,Préstamo,Anual,Transferencia,0
49,47065.93,18,Básico,Sur,App,145400.29,35910.28,0.25,13,0,0,Línea de crédito,Mensual,Débito automático,0
23,7200.77,35,Plus,Centro,App,25641.26,3001.49,0.12,7,0,0,Tarjeta,Mensual,Efectivo,1
34,14588.36,10,Premium,Norte,Sucursal,40101.39,20924.91,0.52,11,0,0,Línea de crédito,Anual,Débito automático,1
36,19063.15,33,Plus,Norte,Web,75818.77,19857.59,0.26,21,1,0,Línea de crédito,Mensual,Efectivo,1
39,19497.95,14,Premium,Norte,App,63232.9,10018.83,0.16,20,4,0,Préstamo,Mensual,Efectivo,1
48,12898.11,11,Plus,Norte,App,46908.26,13686.91,0.29,20,0,0,Préstamo,Mensual,Transferencia,0
31,,9,Básico,Sur,App,45888.03,7669.25,0.17,12,1,1,Tarjeta,Anual,Transferencia,1
36,17517.02,80,Premium,Sur,Web,75389.55,28896.94,0.38,20,1,2,Préstamo,Mensual,Transferencia,1
39,15676.42,35,Básico,Sur,App,64879.91,17948.89,0.28,18,3,0,Línea de crédito,Mensual,Efectivo,1
41,11437.18,1,Básico,Sur,App,40887.2,6955.04,0.17,26,2,0,Tarjeta,Mensual,Débito automático,0
41,5233.7,75,Básico,Sur,Web,23459.23,3331.22,0.14,16,3,0,Tarjeta,Mensual,Débito automático,1
45,10089.45,35,Plus,Sur,App,35913.18,3667.52,0.1,18,1,3,Préstamo,Anual,Efectivo,1
50,6714.8,3,Premium,Sur,App,23984.91,6724.25,0.28,18,0,1,Préstamo,Mensual,Transferencia,1
44,8952.64,1,Básico,Sur,Referido,25219.39,11360.08,0.45,19,3,0,Línea de crédito,Anual,Transferencia,1
45,13628.71,8,Básico,Centro,Web,38125.52,12844.13,0.34,17,2,0,Tarjeta,Mensual,Transferencia,1
21,16568.22,23,Premium,Centro,Web,47010.7,6653.28,0.14,18,0,0,Tarjeta,Mensual,Transferencia,1
40,38881.41,23,Básico,Centro,Web,143225.24,1840.79,0.01,25,1,1,Línea de crédito,Anual,Transferencia,1
45,9677.47,7,Plus,Centro,Referido,32229.32,13048.67,0.4,15,2,1,Préstamo,Mensual,Transferencia,1
48,21264.1,14,Básico,Centro,Sucursal,69571.22,15403.35,0.22,21,2,0,Préstamo,Anual,Débito automático,0
31,16051.8,5,Básico,Sur,App,44224.57,12799.3,0.29,17,0,2,Préstamo,Mensual,Débito automático,1
32,29073.97,1,Básico,Centro,Web,94844.54,16065.7,0.17,22,1,1,Tarjeta,Mensual,Transferencia,1
33,18877.71,17,Básico,Norte,App,61465.45,69179.59,0.25,12,0,14,Préstamo,Mensual,Débito automático,1
46,7294.76,10,Plus,Norte,Sucursal,27294.27,12316.67,0.45,22,0,1,Línea de crédito,Anual,Transferencia,1
52,4751.29,18,Premium,Sur,Sucursal,15569.13,3895.14,0.25,18,0,1,Préstamo,Anual,Transferencia,1
35,16102.94,70,Básico,Centro,App,53743.94,8240.55,0.15,22,0,1,Préstamo,Mensual,Transferencia,0
50,9729.61,3,Plus,Centro,Referido,29627.51,12121.67,0.41,16,2,0,Préstamo,Anual,Transferencia,1
41,7419.09,1,Plus,Sur,Web,20499.01,5378.93,0.26,23,0,0,Préstamo,Anual,Transferencia,0
38,6244.48,1,Básico,Norte,App,19358.03,6324.11,0.33,19,0,1,Préstamo,Mensual,Transferencia,1
37,14714.45,14,Plus,Centro,Sucursal,38044.66,18470,0.49,13,2,0,Tarjeta,Mensual,Débito automático,1
48,33011.94,29,Plus,Norte,App,95979.58,34205.21,0.36,16,3,0,Tarjeta,Anual,Débito automático,1
43,10454.59,20,Básico,Sur,Sucursal,32930.97,19201.86,0.58,18,0,0,Línea de crédito,Anual,Transferencia,1
67,19037.43,16,Básico,Sur,Referido,53139.03,30491.95,0.57,15,1,0,Préstamo,Mensual,Débito automático,0
29,12564.62,10,Premium,Centro,App,48121.73,2452.67,0.05,19,4,1,Tarjeta,Anual,Transferencia,1
46,6163.32,8,Plus,Sur,Web,18869.19,3778.18,0.2,20,0,0,Tarjeta,Anual,Transferencia,0
33,20762.15,11,Básico,Sur,App,77464.72,12158.22,0.16,15,1,0,Préstamo,Anual,Efectivo,1
29,6927.02,22,Básico,Sur,App,26237.96,15319.33,0.58,20,2,1,Préstamo,Anual,Efectivo,1
39,13534.21,4,Básico,Sur,Sucursal,45942.92,13257.76,0.29,20,1,1,Tarjeta,Mensual,Débito automático,1
41,,35,Básico,Sur,App,36987.58,3299.37,0.09,18,1,0,Tarjeta,Mensual,Transferencia,0
75,22830.36,20,Básico,Centro,Sucursal,83625.93,20917.62,0.25,16,4,0,Tarjeta,Mensual,Débito automático,1
37,7080.57,7,Básico,Centro,Referido,21418.1,6371.61,0.3,16,2,2,Línea de crédito,Mensual,Transferencia,1
26,,16,Básico,Norte,Sucursal,42944.58,15340.81,0.36,11,1,1,Tarjeta,Anual,Transferencia,1
43,8071.72,78,Plus,Norte,Sucursal,30592.21,21503.66,0.7,13,1,0,Tarjeta,Mensual,Transferencia,0
18,9831.4,1,Básico,Sur,App,36543.82,7892.15,0.22,23,2,0,Tarjeta,Anual,Transferencia,1
38,,5,Básico,Norte,App,5208.54,1730.21,0.33,22,0,0,Préstamo,Anual,Transferencia,0
40,46875.91,14,Básico,Centro,Referido,199294.39,51543.43,0.26,22,0,0,Tarjeta,Mensual,Transferencia,1
49,18589.16,24,Básico,Norte,App,65382.73,23808.68,0.36,14,1,0,Préstamo,Anual,Débito automático,0
51,,5,Básico,Centro,Sucursal,26192.95,2671.83,0.1,15,1,0,Tarjeta,Anual,Débito automático,1
33,6803.6,64,Plus,Centro,App,26718.16,5599.25,0.21,19,0,0,Tarjeta,Anual,Débito automático,0
38,9923,24,Básico,Sur,App,43907.37,5411.3,0.12,17,1,0,Línea de crédito,Anual,Transferencia,1
30,20539.96,50,Básico,Sur,App,81620.84,17203.3,0.21,23,3,1,Tarjeta,Mensual,Transferencia,1
26,4293.03,9,Plus,Sur,Sucursal,18536.02,8801,0.47,12,2,2,Préstamo,Mensual,Débito automático,1
43,12271.68,42,Plus,Centro,App,33445.58,3959.86,0.12,18,0,0,Línea de crédito,Anual,Transferencia,0
24,38653.21,11,Básico,Sur,App,105986.05,11937.53,0.11,20,1,0,Línea de crédito,Mensual,Transferencia,0
35,,6,Básico,Centro,Web,19006.49,9741.59,0.51,18,1,0,Préstamo,Mensual,Débito automático,1
28,14019.87,58,Premium,Centro,App,54757.54,2694.91,0.05,12,1,0,Tarjeta,Anual,Débito automático,1
46,50110.5,2,Premium,Norte,Web,164333.09,23786.73,0.14,17,0,0,Línea de crédito,Mensual,Transferencia,0
61,19521.88,68,Básico,Sur,App,67456.33,6272.71,0.09,20,1,0,Tarjeta,Anual,Efectivo,0
24,14408.22,14,Básico,Norte,Sucursal,43568.16,26473.54,0.61,25,3,2,Tarjeta,Anual,Transferencia,1
18,18105.7,117,Básico,Centro,Referido,71919.66,25446.1,0.35,15,0,0,Tarjeta,Anual,Débito automático,0
38,10503.68,18,Básico,Sur,App,44017.72,53384.98,0.37,20,1,8,Tarjeta,Mensual,Efectivo,1
40,29137.43,34,Básico,Centro,Web,82180.02,23241.88,0.28,17,1,0,Tarjeta,Anual,Débito automático,1
42,10513.36,1,Plus,Norte,App,30335.96,17312.25,0.57,20,1,1,Línea de crédito,Anual,Transferencia,1
34,4123.64,16,Básico,Centro,App,13108.23,3743.1,0.29,22,1,2,Tarjeta,Mensual,Efectivo,1
37,10564.11,32,Básico,Sur,App,32329.71,15298.19,0.47,23,0,0,Tarjeta,Mensual,Débito automático,1
44,7479.78,36,Plus,Norte,Web,26651.02,3038.72,0.11,19,0,0,Préstamo,Anual,Débito automático,0
52,11285.61,4,Premium,Sur,Web,45200.65,23974.75,0.53,15,0,0,Tarjeta,Mensual,Transferencia,1
18,11436.32,13,Básico,Sur,App,46735.07,12706.87,0.27,10,2,0,Préstamo,Anual,Efectivo,1
35,27404.26,13,Plus,Sur,Web,79935.48,36892.02,0.46,9,1,0,Línea de crédito,Mensual,Transferencia,0
42,20275.64,2,Básico,Centro,Web,57809.18,18427.71,0.32,14,2,0,Tarjeta,Mensual,Transferencia,1
28,15645.82,14,Básico,Norte,Sucursal,50495.15,23630.79,0.47,18,1,0,Tarjeta,Mensual,Efectivo,1
60,13336.14,39,Premium,Centro,Sucursal,37280.48,7186.6,0.19,17,1,1,Préstamo,Mensual,Débito automático,1
32,7077.56,8,Básico,Centro,Web,18993.31,7780.65,0.41,16,2,2,Tarjeta,Mensual,Efectivo,1
39,3609.39,13,Plus,Sur,Web,10774.63,4948.34,0.46,14,1,0,Tarjeta,Anual,Transferencia,0
46,14298.3,77,Básico,Sur,App,47011.21,5779.22,0.12,14,1,1,Tarjeta,Mensual,Transferencia,1
32,21521.01,1,Básico,Sur,Web,79104.4,19746.59,0.25,18,0,0,Préstamo,Mensual,Transferencia,1
18,12518.96,21,Plus,Centro,App,49406.8,14716.57,0.3,14,3,0,Tarjeta,Mensual,Transferencia,1
34,9692.3,32,Básico,Centro,App,28549.87,3746.14,0.13,19,2,0,Préstamo,Mensual,Débito automático,1
52,,34,Básico,Norte,App,73039.19,17549.17,0.24,14,1,1,Tarjeta,Mensual,Efectivo,0
35,12708.17,30,Plus,Centro,Web,32626.22,9427.36,0.29,21,3,0,Préstamo,Anual,Efectivo,1
29,,31,Básico,Sur,Web,124456.74,8975.12,0.07,26,1,1,Línea de crédito,Anual,Débito automático,1
51,27990.96,1,Básico,Centro,Sucursal,105418.25,22960.17,0.22,15,1,0,Línea de crédito,Mensual,Transferencia,1
36,23758.72,18,Plus,Centro,Sucursal,73236.92,11505.87,0.16,24,4,0,Línea de crédito,Mensual,Transferencia,1
33,21049.68,36,Básico,Norte,Referido,81407.18,29253.21,0.36,18,0,1,Tarjeta,Mensual,Transferencia,0
41,6160.42,2,Plus,Norte,App,26083.86,11498.28,0.44,12,2,0,Línea de crédito,Anual,Transferencia,1
49,19886.5,1,Premium,Centro,App,53270.61,15713.83,0.29,17,1,0,Tarjeta,Mensual,Transferencia,1
68,16744.01,40,Básico,Sur,Web,59024.64,18007.15,0.31,13,0,1,Tarjeta,Mensual,Débito automático,1
49,19222.85,29,Básico,Norte,App,48778.76,12255.61,0.25,15,2,0,Tarjeta,Mensual,Transferencia,1
53,17953.95,12,Plus,Norte,Referido,54923.82,8464.16,0.15,18,1,1,Tarjeta,Mensual,Transferencia,1
33,,67,Básico,Centro,Web,48625.57,9615.56,0.2,25,3,0,Tarjeta,Mensual,Transferencia,1
27,67543.01,34,Plus,Norte,App,253188.36,54477.7,0.22,16,2,0,Préstamo,Anual,Transferencia,1
40,12762.78,82,Básico,Norte,Web,38254.75,12935.77,0.34,15,0,2,Tarjeta,Anual,Débito automático,1
41,23430.7,63,Básico,Norte,Sucursal,71810.33,5250.23,0.07,17,1,0,Tarjeta,Mensual,Transferencia,0
27,10070.91,15,Básico,Centro,App,29319.04,3144.12,0.11,22,1,0,Tarjeta,Anual,Efectivo,1
